,Season,Team,G_bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_bat,AVG,OBP,SLG,wOBA,wRC+,BsR,Off,Def,WAR_bat,,W_x,L,SV,G_pitch,GS,IP,SO,K/9,BB/9,HR/9,BABIP_pitch,LOB%,GB%,HR/FB,ERA,FIP,xFIP,WAR_pitch,W_y
18,2007.0,Rangers,2313.0,6214.0,179.0,816.0,768.0,88.0,0.081,0.19699999999999998,0.163,0.305,0.263,0.328,0.426,0.329,94.0,,12.6,-33.4,-26.5,15.1,75.0,87.0,42.0,629.0,162.0,1430.0,976.0,6.14,4.2,0.98,0.303,0.6940000000000001,0.465,0.09699999999999999,4.76,4.83,4.82,9.1,75
19,2007.0,Orioles,2348.0,6264.0,142.0,756.0,718.0,144.0,0.08,0.15,0.141,0.302,0.272,0.333,0.412,0.327,95.0,,-9.0,-45.2,-17.2,15.1,69.0,93.0,30.0,652.0,162.0,1438.2,1087.0,6.8,4.35,1.01,0.302,0.684,0.449,0.09699999999999999,5.19,4.78,4.78,11.0,69
20,2007.0,Royals,2294.0,6140.0,102.0,706.0,660.0,78.0,0.07,0.174,0.126,0.305,0.261,0.322,0.388,0.312,85.0,,-1.6,-121.2,55.1,14.3,69.0,93.0,36.0,610.0,162.0,1437.1,993.0,6.22,3.26,1.05,0.304,0.71,0.41100000000000003,0.09300000000000001,4.5,4.55,4.61,12.1,69
21,2007.0,Twins,2259.0,6161.0,118.0,718.0,671.0,112.0,0.083,0.136,0.127,0.291,0.264,0.33,0.391,0.317,91.0,,2.6,-68.7,-0.4,14.1,79.0,83.0,38.0,600.0,162.0,1436.2,1094.0,6.85,2.63,1.16,0.301,0.7290000000000001,0.429,0.106,4.18,4.37,4.22,13.7,79
22,2007.0,Nationals,2528.0,6201.0,123.0,673.0,646.0,69.0,0.085,0.182,0.134,0.3,0.256,0.325,0.39,0.315,88.0,,-10.8,-108.6,39.1,13.2,73.0,89.0,46.0,750.0,162.0,1446.2,931.0,5.79,3.61,1.16,0.286,0.72,0.397,0.096,4.58,4.92,4.93,4.4,73
23,2007.0,Pirates,2304.0,6214.0,148.0,724.0,694.0,68.0,0.075,0.183,0.149,0.303,0.263,0.325,0.411,0.322,90.0,,-10.4,-94.0,16.8,12.5,68.0,94.0,32.0,657.0,162.0,1447.2,997.0,6.2,3.22,1.08,0.315,0.695,0.441,0.1,4.94,4.66,4.6,10.9,68
24,2007.0,Astros,2409.0,6324.0,167.0,723.0,700.0,65.0,0.086,0.165,0.152,0.291,0.26,0.33,0.412,0.325,92.0,,-17.9,-86.6,5.3,12.4,73.0,89.0,38.0,638.0,162.0,1464.2,1109.0,6.81,3.13,1.27,0.3,0.7170000000000001,0.44,0.115,4.7,4.73,4.44,11.8,73
25,2007.0,Giants,2371.0,6213.0,131.0,683.0,641.0,119.0,0.086,0.146,0.133,0.281,0.254,0.322,0.387,0.31,81.0,,-4.7,-158.1,60.6,10.5,71.0,91.0,37.0,658.0,162.0,1453.2,1057.0,6.54,3.67,0.82,0.293,0.718,0.43,0.077,4.2,4.3,4.59,16.0,71
26,2007.0,Diamondbacks,2305.0,6101.0,171.0,712.0,687.0,109.0,0.087,0.182,0.163,0.282,0.25,0.321,0.413,0.32,82.0,,8.8,-132.9,34.1,10.0,90.0,72.0,51.0,631.0,162.0,1441.0,1088.0,6.8,3.41,1.06,0.293,0.727,0.439,0.10300000000000001,4.13,4.52,4.42,16.0,90
27,2007.0,White Sox,2257.0,6103.0,190.0,693.0,667.0,78.0,0.087,0.188,0.158,0.278,0.246,0.318,0.404,0.316,86.0,,-15.7,-125.7,-55.7,2.9,72.0,90.0,42.0,625.0,162.0,1440.2,1015.0,6.34,3.12,1.09,0.304,0.682,0.429,0.098,4.77,4.56,4.54,17.2,72
0,2008.0,Cardinals,2396.0,6370.0,174.0,779.0,744.0,73.0,0.091,0.155,0.152,0.312,0.281,0.35,0.433,0.342,107.0,,-10.0,46.4,90.6,34.0,86.0,76.0,42.0,668.0,162.0,1454.0,957.0,5.92,3.07,1.01,0.295,0.7290000000000001,0.45299999999999996,0.10300000000000001,4.2,4.4,4.37,9.1,86
1,2008.0,Red Sox,2293.0,6402.0,173.0,845.0,807.0,120.0,0.10099999999999999,0.16699999999999998,0.168,0.315,0.28,0.358,0.447,0.351,110.0,,-4.7,72.2,35.4,32.9,95.0,67.0,47.0,628.0,162.0,1446.1,1185.0,7.37,3.41,0.91,0.289,0.726,0.435,0.092,4.01,4.09,4.23,18.4,95
2,2008.0,Phillies,2396.0,6273.0,214.0,799.0,762.0,136.0,0.09300000000000001,0.17800000000000002,0.182,0.283,0.255,0.332,0.438,0.334,98.0,,23.6,4.7,123.4,32.8,92.0,70.0,47.0,630.0,162.0,1449.2,1081.0,6.71,3.31,0.99,0.292,0.748,0.44799999999999995,0.10800000000000001,3.89,4.3,4.21,14.9,92
3,2008.0,Cubs,2345.0,6384.0,184.0,855.0,811.0,87.0,0.1,0.18600000000000003,0.165,0.321,0.278,0.354,0.443,0.349,104.0,,6.1,33.2,64.1,30.1,97.0,64.0,44.0,639.0,161.0,1450.2,1264.0,7.84,3.4,0.99,0.281,0.74,0.41600000000000004,0.098,3.87,4.09,4.14,20.6,97
4,2008.0,Rays,2299.0,6312.0,180.0,774.0,735.0,142.0,0.099,0.19399999999999998,0.162,0.302,0.26,0.34,0.422,0.335,105.0,,5.6,43.8,30.3,29.2,97.0,65.0,52.0,610.0,162.0,1457.2,1143.0,7.06,3.25,1.02,0.277,0.74,0.408,0.09300000000000001,3.82,4.22,4.35,19.2,97
5,2008.0,Mets,2405.0,6388.0,172.0,799.0,751.0,138.0,0.09699999999999999,0.16,0.154,0.296,0.266,0.34,0.42,0.332,100.0,,12.7,13.4,72.0,28.9,89.0,73.0,43.0,719.0,162.0,1464.1,1181.0,7.26,3.63,1.0,0.289,0.736,0.431,0.105,4.07,4.32,4.26,13.0,89
6,2008.0,Brewers,2227.0,6252.0,198.0,750.0,722.0,108.0,0.08800000000000001,0.192,0.179,0.287,0.253,0.325,0.431,0.329,97.0,,8.9,-11.7,58.7,24.6,90.0,72.0,45.0,607.0,162.0,1455.2,1110.0,6.86,3.26,1.08,0.285,0.745,0.45399999999999996,0.11699999999999999,3.87,4.34,4.14,14.6,90
7,2008.0,Braves,2407.0,6368.0,130.0,753.0,721.0,58.0,0.09699999999999999,0.161,0.138,0.309,0.27,0.345,0.408,0.332,99.0,,-5.8,-12.5,54.2,24.5,72.0,90.0,26.0,707.0,162.0,1440.2,1076.0,6.72,3.66,0.97,0.293,0.6970000000000001,0.483,0.114,4.47,4.35,4.2,7.9,72
8,2008.0,Indians,2199.0,6299.0,171.0,805.0,772.0,77.0,0.08900000000000001,0.193,0.162,0.305,0.262,0.339,0.424,0.334,103.0,,0.7,24.6,-2.8,24.0,81.0,81.0,31.0,561.0,162.0,1437.0,986.0,6.18,2.78,1.06,0.301,0.7070000000000001,0.447,0.105,4.46,4.33,4.28,13.2,81
9,2008.0,Rangers,2281.0,6478.0,194.0,901.0,867.0,81.0,0.092,0.18600000000000003,0.179,0.325,0.283,0.354,0.462,0.355,112.0,,11.1,108.1,-97.3,23.5,79.0,83.0,36.0,619.0,162.0,1442.0,963.0,6.01,3.9,1.1,0.315,0.657,0.43200000000000005,0.102,5.37,4.83,4.82,9.2,79
10,2008.0,Astros,2312.0,6051.0,167.0,712.0,684.0,114.0,0.07400000000000001,0.174,0.152,0.296,0.263,0.323,0.415,0.322,94.0,,0.4,-49.2,89.2,23.3,86.0,75.0,48.0,649.0,161.0,1425.1,1095.0,6.91,3.11,1.24,0.293,0.728,0.433,0.121,4.39,4.53,4.24,11.4,86
11,2008.0,Yankees,2330.0,6257.0,180.0,789.0,758.0,118.0,0.086,0.162,0.156,0.302,0.271,0.342,0.427,0.338,104.0,,-6.7,24.3,-28.4,21.3,89.0,73.0,42.0,637.0,162.0,1441.2,1141.0,7.12,3.05,0.89,0.307,0.71,0.457,0.09300000000000001,4.28,3.96,4.08,16.9,89
12,2008.0,Twins,2287.0,6331.0,111.0,829.0,791.0,102.0,0.084,0.155,0.129,0.316,0.279,0.34,0.408,0.328,99.0,,12.3,4.7,-30.5,19.3,88.0,75.0,42.0,648.0,163.0,1459.0,995.0,6.14,2.5,1.13,0.301,0.721,0.42,0.102,4.18,4.3,4.29,12.8,88
13,2008.0,Orioles,2340.0,6211.0,172.0,782.0,750.0,81.0,0.086,0.159,0.162,0.296,0.267,0.333,0.429,0.333,99.0,,-5.1,-17.0,-7.7,19.0,68.0,93.0,35.0,653.0,161.0,1422.0,922.0,5.84,4.35,1.16,0.298,0.701,0.446,0.107,5.15,5.14,5.04,3.4,68
14,2008.0,Marlins,2361.0,6206.0,208.0,770.0,741.0,76.0,0.087,0.221,0.179,0.3,0.254,0.326,0.433,0.33,96.0,,5.7,-27.5,14.2,18.5,84.0,77.0,36.0,672.0,161.0,1435.1,1127.0,7.07,3.67,1.01,0.29,0.706,0.41700000000000004,0.098,4.44,4.37,4.42,15.1,84
15,2008.0,Blue Jays,2244.0,6191.0,126.0,714.0,681.0,80.0,0.084,0.152,0.135,0.295,0.264,0.331,0.399,0.322,94.0,,-10.9,-60.7,19.1,17.3,86.0,76.0,44.0,583.0,162.0,1446.2,1184.0,7.37,2.91,0.83,0.284,0.748,0.466,0.09300000000000001,3.49,3.81,3.92,22.3,86
16,2008.0,Tigers,2267.0,6331.0,200.0,821.0,780.0,63.0,0.09,0.17,0.173,0.301,0.271,0.34,0.444,0.343,106.0,,-6.7,42.3,-93.8,16.8,74.0,88.0,34.0,602.0,162.0,1445.0,991.0,6.17,4.01,1.07,0.302,0.6940000000000001,0.42,0.09699999999999999,4.91,4.79,4.86,8.3,74
17,2008.0,Dodgers,2376.0,6194.0,137.0,700.0,659.0,126.0,0.08800000000000001,0.16699999999999998,0.134,0.301,0.264,0.333,0.399,0.321,93.0,,5.1,-51.1,20.4,16.7,84.0,78.0,35.0,623.0,162.0,1447.1,1205.0,7.49,2.98,0.76,0.295,0.726,0.496,0.09300000000000001,3.68,3.67,3.77,20.0,84
18,2008.0,White Sox,2298.0,6231.0,235.0,811.0,785.0,67.0,0.087,0.163,0.185,0.281,0.263,0.332,0.448,0.339,101.0,,-27.4,-17.7,-43.6,15.5,89.0,74.0,34.0,626.0,163.0,1457.2,1147.0,7.08,2.84,0.96,0.298,0.71,0.455,0.1,4.11,4.0,4.01,24.1,89
19,2008.0,Athletics,2282.0,6138.0,125.0,646.0,610.0,88.0,0.094,0.2,0.127,0.289,0.242,0.318,0.369,0.306,86.0,,12.4,-92.6,27.1,14.7,75.0,86.0,33.0,602.0,161.0,1435.0,1061.0,6.65,3.61,0.85,0.287,0.722,0.41200000000000003,0.08,4.01,4.19,4.53,14.6,75
20,2008.0,Padres,2343.0,6244.0,154.0,637.0,615.0,36.0,0.083,0.20199999999999999,0.14,0.294,0.25,0.317,0.39,0.311,92.0,,-4.2,-63.7,2.6,13.8,63.0,99.0,30.0,653.0,162.0,1458.1,1100.0,6.79,3.46,1.02,0.294,0.7090000000000001,0.424,0.10099999999999999,4.41,4.33,4.33,12.7,63
21,2008.0,Reds,2392.0,6188.0,187.0,704.0,677.0,85.0,0.09,0.182,0.161,0.278,0.247,0.321,0.408,0.319,87.0,,1.1,-103.3,43.7,13.8,74.0,88.0,34.0,669.0,162.0,1442.1,1227.0,7.66,3.48,1.25,0.312,0.725,0.42700000000000005,0.127,4.55,4.54,4.18,9.1,74
22,2008.0,Giants,2382.0,6145.0,94.0,640.0,606.0,108.0,0.07400000000000001,0.17,0.12,0.305,0.262,0.321,0.382,0.309,83.0,,-15.4,-149.4,55.9,10.3,72.0,90.0,41.0,640.0,162.0,1442.0,1240.0,7.74,4.07,0.92,0.3,0.7140000000000001,0.392,0.08800000000000001,4.38,4.24,4.44,14.8,72
23,2008.0,Diamondbacks,2280.0,6156.0,159.0,720.0,683.0,58.0,0.095,0.209,0.164,0.299,0.251,0.327,0.415,0.324,88.0,,12.1,-83.9,-17.2,9.5,82.0,80.0,39.0,606.0,162.0,1434.2,1229.0,7.71,2.83,0.92,0.297,0.7090000000000001,0.45299999999999996,0.099,3.99,3.84,3.87,22.9,82
24,2008.0,Nationals,2397.0,6192.0,117.0,641.0,608.0,81.0,0.086,0.177,0.122,0.292,0.251,0.323,0.373,0.31,84.0,,-16.8,-145.4,32.7,8.5,59.0,102.0,28.0,678.0,161.0,1434.0,1063.0,6.67,3.69,1.19,0.296,0.701,0.424,0.11599999999999999,4.66,4.71,4.49,7.9,59
25,2008.0,Rockies,2310.0,6312.0,160.0,747.0,714.0,141.0,0.09,0.192,0.152,0.308,0.263,0.336,0.415,0.33,88.0,,15.2,-80.7,-40.3,8.1,74.0,88.0,36.0,647.0,162.0,1446.0,1041.0,6.48,3.5,0.92,0.309,0.6859999999999999,0.46799999999999997,0.1,4.77,4.3,4.32,19.5,74
26,2008.0,Mariners,2296.0,6176.0,124.0,671.0,631.0,90.0,0.068,0.14400000000000002,0.124,0.294,0.265,0.318,0.389,0.31,90.0,,-8.9,-86.1,-52.4,7.6,61.0,101.0,36.0,631.0,162.0,1435.1,1016.0,6.37,3.93,1.01,0.307,0.7070000000000001,0.447,0.098,4.73,4.59,4.64,9.4,61
27,2008.0,Royals,2250.0,6118.0,120.0,691.0,650.0,79.0,0.064,0.16399999999999998,0.128,0.307,0.269,0.32,0.397,0.315,87.0,,-9.5,-109.1,-29.6,7.4,75.0,87.0,44.0,601.0,162.0,1445.2,1085.0,6.75,3.21,0.99,0.298,0.691,0.419,0.092,4.5,4.21,4.36,16.7,75
28,2008.0,Pirates,2340.0,6278.0,153.0,735.0,705.0,57.0,0.076,0.165,0.145,0.29,0.258,0.32,0.403,0.317,89.0,,0.1,-89.2,-48.6,6.3,67.0,95.0,34.0,659.0,162.0,1455.0,963.0,5.96,4.06,1.09,0.311,0.695,0.44,0.10800000000000001,5.1,4.84,4.74,10.3,67
0,2009.0,Rays,2345.0,6223.0,199.0,803.0,765.0,194.0,0.10300000000000001,0.19699999999999998,0.177,0.303,0.263,0.343,0.439,0.342,109.0,,21.6,90.5,41.8,35.1,84.0,78.0,41.0,672.0,162.0,1427.1,1125.0,7.09,3.25,1.15,0.289,0.7120000000000001,0.415,0.105,4.36,4.37,4.3,12.4,84
1,2009.0,Yankees,2369.0,6449.0,244.0,915.0,881.0,111.0,0.10300000000000001,0.157,0.194,0.306,0.283,0.362,0.478,0.365,117.0,,0.2,137.5,-25.5,33.8,103.0,59.0,51.0,623.0,162.0,1450.0,1260.0,7.82,3.56,1.12,0.29,0.7190000000000001,0.423,0.111,4.28,4.32,4.17,19.3,103
2,2009.0,Phillies,2285.0,6338.0,224.0,820.0,788.0,119.0,0.09300000000000001,0.182,0.189,0.286,0.258,0.334,0.447,0.339,103.0,,20.0,42.5,78.4,32.0,93.0,69.0,44.0,621.0,162.0,1455.2,1153.0,7.13,3.02,1.17,0.296,0.75,0.408,0.11,4.16,4.36,4.22,12.4,93
3,2009.0,Dodgers,2352.0,6385.0,145.0,780.0,739.0,116.0,0.095,0.16699999999999998,0.141,0.309,0.27,0.346,0.412,0.332,102.0,,4.0,18.7,55.5,27.4,95.0,67.0,44.0,688.0,162.0,1473.1,1272.0,7.77,3.57,0.78,0.275,0.7490000000000001,0.43700000000000006,0.081,3.41,3.8,4.07,18.6,95
4,2009.0,Brewers,2321.0,6296.0,182.0,785.0,757.0,68.0,0.09699999999999999,0.196,0.164,0.305,0.263,0.341,0.426,0.336,103.0,,-9.6,10.2,38.9,24.6,80.0,82.0,44.0,674.0,162.0,1435.0,1104.0,6.92,3.81,1.3,0.295,0.7190000000000001,0.426,0.12,4.84,4.84,4.54,5.2,80
5,2009.0,Red Sox,2317.0,6344.0,212.0,872.0,822.0,126.0,0.10400000000000001,0.177,0.184,0.301,0.27,0.352,0.454,0.351,106.0,,-7.7,40.7,-19.8,24.4,95.0,67.0,41.0,625.0,162.0,1436.2,1230.0,7.71,3.32,1.05,0.309,0.73,0.409,0.094,4.35,4.14,4.25,18.5,95
6,2009.0,Cardinals,2358.0,6168.0,160.0,730.0,694.0,75.0,0.086,0.16899999999999998,0.152,0.296,0.263,0.332,0.415,0.325,98.0,,13.4,-1.6,50.0,24.2,91.0,71.0,43.0,643.0,162.0,1440.2,1049.0,6.55,2.87,0.77,0.292,0.732,0.498,0.087,3.66,3.82,4.0,17.5,91
7,2009.0,Twins,2315.0,6346.0,172.0,817.0,770.0,85.0,0.092,0.161,0.155,0.306,0.274,0.345,0.429,0.338,104.0,,15.3,42.9,-41.4,22.4,87.0,76.0,48.0,643.0,163.0,1453.0,1052.0,6.52,2.89,1.15,0.301,0.72,0.409,0.09699999999999999,4.5,4.39,4.45,12.5,87
8,2009.0,Braves,2335.0,6335.0,149.0,735.0,700.0,58.0,0.095,0.168,0.142,0.3,0.263,0.339,0.405,0.327,97.0,,-20.2,-44.2,67.6,22.2,86.0,76.0,38.0,650.0,162.0,1462.2,1232.0,7.58,3.26,0.73,0.299,0.738,0.46399999999999997,0.081,3.57,3.66,3.91,19.7,86
9,2009.0,Reds,2314.0,6187.0,158.0,673.0,637.0,96.0,0.086,0.182,0.147,0.282,0.247,0.318,0.394,0.313,84.0,,5.2,-118.5,119.4,19.5,78.0,84.0,41.0,640.0,162.0,1458.1,1069.0,6.6,3.56,1.16,0.283,0.7440000000000001,0.42100000000000004,0.109,4.18,4.63,4.5,8.2,78
10,2009.0,Blue Jays,2202.0,6362.0,209.0,798.0,766.0,73.0,0.086,0.162,0.174,0.29,0.266,0.333,0.44,0.337,101.0,,12.2,21.5,-50.0,19.5,75.0,87.0,25.0,607.0,162.0,1451.0,1181.0,7.33,3.42,1.12,0.308,0.722,0.45,0.11599999999999999,4.47,4.35,4.13,15.6,75
11,2009.0,Marlins,2394.0,6312.0,159.0,772.0,727.0,75.0,0.09,0.19399999999999998,0.148,0.316,0.268,0.34,0.416,0.332,97.0,,4.5,-16.7,12.0,19.3,87.0,75.0,45.0,692.0,162.0,1446.1,1248.0,7.77,3.74,1.0,0.298,0.7070000000000001,0.433,0.099,4.32,4.15,4.18,14.1,87
12,2009.0,Rangers,2158.0,6127.0,224.0,784.0,748.0,149.0,0.077,0.205,0.185,0.296,0.26,0.32,0.445,0.331,92.0,,9.1,-49.8,24.6,19.0,87.0,75.0,45.0,598.0,162.0,1434.2,1016.0,6.37,3.33,1.07,0.288,0.721,0.425,0.1,4.38,4.49,4.5,14.9,87
13,2009.0,Rockies,2352.0,6241.0,190.0,804.0,760.0,106.0,0.106,0.205,0.18,0.305,0.261,0.343,0.441,0.341,96.0,,5.3,-29.7,22.8,18.9,92.0,70.0,45.0,646.0,162.0,1438.1,1154.0,7.22,3.3,0.88,0.299,0.713,0.473,0.099,4.24,3.96,3.99,21.0,92
14,2009.0,Diamondbacks,2301.0,6269.0,173.0,720.0,686.0,102.0,0.091,0.207,0.165,0.299,0.253,0.324,0.418,0.324,89.0,,13.1,-75.3,53.6,17.5,70.0,92.0,36.0,645.0,162.0,1447.2,1158.0,7.2,3.26,1.04,0.298,0.698,0.43200000000000005,0.10300000000000001,4.44,4.2,4.17,13.5,70
15,2009.0,Mariners,2150.0,6113.0,160.0,640.0,613.0,89.0,0.069,0.179,0.144,0.293,0.258,0.314,0.402,0.313,89.0,,-4.5,-87.0,40.0,16.8,85.0,77.0,49.0,572.0,162.0,1452.2,1043.0,6.46,3.31,1.07,0.272,0.7340000000000001,0.41200000000000003,0.09699999999999999,3.87,4.39,4.46,17.5,85
16,2009.0,Giants,2304.0,6057.0,122.0,657.0,612.0,78.0,0.065,0.191,0.132,0.302,0.257,0.309,0.389,0.305,83.0,,10.0,-118.1,94.0,16.6,88.0,74.0,41.0,619.0,162.0,1446.0,1302.0,8.1,3.63,0.87,0.279,0.7559999999999999,0.43,0.091,3.55,3.85,3.99,19.7,88
17,2009.0,Padres,2348.0,6179.0,141.0,638.0,605.0,82.0,0.095,0.191,0.138,0.284,0.242,0.321,0.381,0.309,93.0,,-10.4,-67.1,28.9,15.5,75.0,87.0,45.0,689.0,162.0,1450.2,1187.0,7.36,3.74,1.04,0.294,0.7090000000000001,0.435,0.10099999999999999,4.37,4.3,4.29,11.1,75
18,2009.0,Nationals,2401.0,6273.0,156.0,710.0,685.0,73.0,0.098,0.193,0.148,0.302,0.258,0.337,0.406,0.327,96.0,,-5.7,-37.9,-7.6,15.1,59.0,103.0,33.0,694.0,162.0,1424.1,911.0,5.76,3.97,1.09,0.296,0.679,0.444,0.10300000000000001,5.02,4.82,4.8,4.9,59
19,2009.0,Tigers,2350.0,6234.0,183.0,743.0,718.0,72.0,0.087,0.179,0.156,0.294,0.26,0.331,0.416,0.328,94.0,,0.4,-48.5,-19.9,15.0,86.0,77.0,42.0,602.0,163.0,1447.0,1102.0,6.85,3.69,1.13,0.293,0.732,0.42700000000000005,0.106,4.34,4.53,4.45,17.0,86
20,2009.0,Athletics,2306.0,6247.0,135.0,759.0,723.0,133.0,0.084,0.16699999999999998,0.135,0.298,0.262,0.328,0.397,0.32,94.0,,12.8,-38.0,-34.9,14.6,75.0,87.0,38.0,650.0,162.0,1447.1,1124.0,6.99,3.25,0.97,0.302,0.703,0.441,0.092,4.29,4.1,4.24,18.0,75
21,2009.0,Indians,2188.0,6320.0,161.0,773.0,730.0,84.0,0.092,0.192,0.153,0.308,0.264,0.339,0.417,0.333,100.0,,-1.1,-0.7,-75.7,14.5,65.0,97.0,25.0,607.0,162.0,1434.0,986.0,6.19,3.75,1.15,0.305,0.6890000000000001,0.431,0.10300000000000001,5.07,4.73,4.69,9.9,65
22,2009.0,Cubs,2343.0,6244.0,161.0,707.0,678.0,56.0,0.095,0.19,0.152,0.296,0.255,0.332,0.407,0.324,90.0,,-13.2,-89.3,39.0,14.5,83.0,78.0,40.0,641.0,161.0,1445.1,1272.0,7.92,3.65,1.0,0.285,0.7440000000000001,0.428,0.1,3.84,4.11,4.14,18.5,83
23,2009.0,Mets,2377.0,6159.0,95.0,671.0,631.0,122.0,0.085,0.151,0.124,0.307,0.27,0.335,0.394,0.32,94.0,,-5.4,-48.2,-16.8,12.8,70.0,92.0,39.0,673.0,162.0,1426.0,1031.0,6.51,3.89,1.0,0.292,0.718,0.425,0.091,4.46,4.5,4.66,10.4,70
24,2009.0,Astros,2340.0,6040.0,142.0,643.0,616.0,113.0,0.07400000000000001,0.16399999999999998,0.14,0.293,0.26,0.319,0.4,0.315,89.0,,-18.0,-99.0,37.0,12.7,74.0,88.0,39.0,659.0,162.0,1430.0,1144.0,7.2,3.44,1.11,0.311,0.72,0.456,0.115,4.54,4.35,4.16,11.6,74
25,2009.0,Orioles,2281.0,6233.0,160.0,741.0,708.0,76.0,0.083,0.163,0.147,0.3,0.268,0.332,0.415,0.328,93.0,,-20.1,-74.3,-28.1,11.6,64.0,98.0,31.0,646.0,162.0,1429.0,933.0,5.88,3.44,1.37,0.307,0.703,0.41700000000000004,0.11599999999999999,5.16,5.03,4.78,6.8,64
26,2009.0,Pirates,2195.0,6058.0,125.0,636.0,612.0,90.0,0.08199999999999999,0.18899999999999997,0.135,0.296,0.252,0.318,0.387,0.31,86.0,,-6.2,-113.0,27.8,10.5,62.0,99.0,28.0,617.0,161.0,1418.1,919.0,5.83,3.57,0.96,0.3,0.706,0.43799999999999994,0.091,4.59,4.48,4.63,12.6,62
27,2009.0,White Sox,2241.0,6132.0,184.0,724.0,695.0,113.0,0.087,0.16699999999999998,0.153,0.285,0.258,0.329,0.411,0.326,91.0,,-13.0,-84.0,-45.1,8.6,79.0,83.0,36.0,577.0,162.0,1439.2,1119.0,7.0,3.17,1.06,0.294,0.7170000000000001,0.44299999999999995,0.10300000000000001,4.16,4.21,4.19,20.2,79
28,2009.0,Royals,2247.0,6103.0,144.0,686.0,657.0,88.0,0.075,0.179,0.146,0.298,0.259,0.318,0.405,0.318,88.0,,-18.9,-110.3,-82.0,2.2,65.0,97.0,34.0,588.0,162.0,1426.0,1153.0,7.28,3.79,1.05,0.307,0.68,0.43799999999999994,0.1,4.83,4.36,4.38,14.9,65
0,2010.0,Reds,2370.0,6285.0,188.0,790.0,761.0,93.0,0.083,0.19399999999999998,0.164,0.314,0.272,0.338,0.436,0.34,106.0,,12.7,57.2,96.8,35.7,91.0,71.0,43.0,664.0,162.0,1453.0,1130.0,7.0,3.25,0.98,0.288,0.736,0.429,0.094,4.02,4.12,4.13,12.8,91
1,2010.0,Yankees,2313.0,6379.0,201.0,859.0,823.0,103.0,0.10400000000000001,0.17800000000000002,0.169,0.3,0.267,0.35,0.436,0.346,112.0,,12.1,101.5,-24.8,31.2,95.0,67.0,39.0,592.0,162.0,1442.1,1154.0,7.2,3.37,1.12,0.281,0.74,0.439,0.107,4.06,4.34,4.15,16.4,95
2,2010.0,Rays,2361.0,6270.0,160.0,802.0,769.0,172.0,0.107,0.20600000000000002,0.156,0.293,0.247,0.333,0.403,0.326,106.0,,37.6,78.6,-3.2,30.7,96.0,66.0,51.0,653.0,162.0,1453.2,1189.0,7.36,2.96,1.08,0.278,0.752,0.413,0.099,3.78,4.09,4.0,16.3,96
3,2010.0,Brewers,2262.0,6304.0,182.0,750.0,710.0,81.0,0.087,0.193,0.161,0.304,0.262,0.335,0.424,0.334,104.0,,0.6,32.4,66.3,30.0,77.0,85.0,35.0,657.0,162.0,1439.0,1258.0,7.87,3.64,1.08,0.308,0.7,0.418,0.10300000000000001,4.59,4.21,4.07,7.4,77
4,2010.0,Twins,2290.0,6257.0,142.0,781.0,749.0,68.0,0.08900000000000001,0.155,0.148,0.306,0.273,0.341,0.422,0.335,106.0,,-15.8,29.5,17.9,27.8,94.0,68.0,40.0,627.0,162.0,1452.2,1048.0,6.49,2.37,0.96,0.299,0.7340000000000001,0.447,0.092,3.95,3.91,3.93,17.3,94
5,2010.0,Giants,2354.0,6143.0,162.0,697.0,660.0,55.0,0.079,0.179,0.151,0.293,0.257,0.321,0.408,0.32,98.0,,-18.3,-31.6,95.2,25.8,92.0,70.0,57.0,638.0,162.0,1461.0,1331.0,8.2,3.56,0.83,0.282,0.77,0.42,0.08,3.36,3.74,3.94,18.4,92
6,2010.0,Cardinals,2347.0,6241.0,150.0,736.0,689.0,79.0,0.087,0.165,0.139,0.296,0.263,0.332,0.402,0.322,99.0,,1.8,-6.8,59.6,25.0,86.0,76.0,32.0,617.0,162.0,1453.2,1094.0,6.77,2.95,0.82,0.292,0.74,0.495,0.092,3.57,3.85,3.87,11.4,86
7,2010.0,Red Sox,2327.0,6356.0,211.0,818.0,782.0,68.0,0.092,0.179,0.183,0.299,0.268,0.339,0.451,0.345,109.0,,-7.2,59.7,-43.4,24.9,89.0,73.0,44.0,605.0,162.0,1456.2,1207.0,7.46,3.58,0.94,0.292,0.7090000000000001,0.436,0.09,4.19,4.08,4.13,15.7,89
8,2010.0,Blue Jays,2206.0,6072.0,257.0,755.0,732.0,58.0,0.078,0.192,0.206,0.269,0.248,0.312,0.454,0.334,105.0,,-12.3,25.1,-9.9,23.7,85.0,77.0,45.0,617.0,162.0,1440.2,1184.0,7.4,3.37,0.94,0.297,0.7120000000000001,0.457,0.095,4.23,4.04,4.03,15.3,85
9,2010.0,Braves,2376.0,6252.0,139.0,738.0,699.0,63.0,0.10099999999999999,0.182,0.143,0.301,0.258,0.339,0.401,0.327,100.0,,-2.1,-2.9,41.9,23.6,91.0,71.0,41.0,652.0,162.0,1439.1,1241.0,7.76,3.16,0.79,0.29,0.7340000000000001,0.499,0.09300000000000001,3.57,3.65,3.65,15.6,91
